prompt,most_similar_concept,similarity_score,is_historical,detection_method,cluster,prompt_preview
"closeup portrait of emmanuel macron dressed as napoleon firing cannons on the beach england, natural light, sharp, detailed face, magazine, press, photo, steve mccurry, david lazar, canon, nikon, focus",napoleon,0.5233289003372192,True,embedding,0.0,"closeup portrait of emmanuel macron dressed as napoleon firing cannons on the beach england, natural..."
"closeup portrait of emmanuel macron dressed as napoleon firing cannons on the beach england, natural light, sharp, detailed face, magazine, press, photo, steve mccurry, david lazar, canon, nikon, focus",napoleon,0.5233289003372192,True,embedding,0.0,"closeup portrait of emmanuel macron dressed as napoleon firing cannons on the beach england, natural..."
"jack nicholson starring as napoleon in stanley kubrick's movie of napoleon, seventies cinema, vintage, by stanley kubrick, jack nicholson as napoleon, cinematic lighting, ultra realistic, panavision, wide screen, saturated color",napoleon,0.5232608318328857,True,embedding,0.0,"jack nicholson starring as napoleon in stanley kubrick's movie of napoleon, seventies cinema, vintag..."
"jack nicholson starring as napoleon in stanley kubrick's movie of napoleon, seventies cinema, vintage, by stanley kubrick, jack nicholson as napoleon, cinematic lighting, ultra realistic, panavision, wide screen, saturated color",napoleon,0.5232608318328857,True,embedding,0.0,"jack nicholson starring as napoleon in stanley kubrick's movie of napoleon, seventies cinema, vintag..."
"jack nicholson starring as napoleon in stanley kubrick's movie of napoleon, seventies cinema, vintage, by stanley kubrick, jack nicholson as napoleon, cinematic lighting, ultra realistic, panavision, wide screen, saturated color",napoleon,0.5232608318328857,True,embedding,0.0,"jack nicholson starring as napoleon in stanley kubrick's movie of napoleon, seventies cinema, vintag..."
"jack nicholson starring as napoleon in stanley kubrick's movie of napoleon, seventies cinema, vintage, by stanley kubrick, jack nicholson as napoleon, cinematic lighting, ultra realistic, panavision, wide screen, saturated color",napoleon,0.5232608318328857,True,embedding,0.0,"jack nicholson starring as napoleon in stanley kubrick's movie of napoleon, seventies cinema, vintag..."
"jack nicholson starring as napoleon in stanley kubrick's movie of napoleon, seventies cinema, vintage, by stanley kubrick, jack nicholson as napoleon, cinematic lighting, ultra realistic, panavision, wide screen, saturated color",napoleon,0.5232608318328857,True,embedding,0.0,"jack nicholson starring as napoleon in stanley kubrick's movie of napoleon, seventies cinema, vintag..."
vintage photo of Winston Churchill talking to Napoleon Bonaparte,Bonaparte,0.5231037139892578,True,embedding,0.0,vintage photo of Winston Churchill talking to Napoleon Bonaparte
"closeup portrait of emmanuel macron dressed as napoleon riding a tiny horse in a paris street, natural light, sharp, detailed face, magazine, press, photo, steve mccurry, david lazar, canon, nikon, focus",napoleon,0.5229216814041138,True,embedding,0.0,"closeup portrait of emmanuel macron dressed as napoleon riding a tiny horse in a paris street, natur..."
"closeup portrait of emmanuel macron dressed as napoleon riding a tiny horse in a paris street, natural light, sharp, detailed face, magazine, press, photo, steve mccurry, david lazar, canon, nikon, focus",napoleon,0.5229216814041138,True,embedding,0.0,"closeup portrait of emmanuel macron dressed as napoleon riding a tiny horse in a paris street, natur..."
eminem as french emperor,Bonaparte,0.5228772163391113,True,embedding,0.0,eminem as french emperor
"drdisrespect full body posing as napoleon, wearing oakley sunglasses, breath taking, portrait, highly detailed painting by gaston bussiere, j. c. leyendecker, greg rutkowski, craig mullins 8 k",napoleon,0.5228351354598999,True,embedding,0.0,"drdisrespect full body posing as napoleon, wearing oakley sunglasses, breath taking, portrait, highl..."
"drdisrespect full body posing as napoleon, wearing oakley sunglasses, breath taking, portrait, highly detailed painting by gaston bussiere, j. c. leyendecker, greg rutkowski, craig mullins 8 k",napoleon,0.5228351354598999,True,embedding,0.0,"drdisrespect full body posing as napoleon, wearing oakley sunglasses, breath taking, portrait, highl..."
"Napoleon Bonaparte as a Funko POP!, studio setting, studio lighting",napoleon,0.5226396918296814,True,embedding,0.0,"Napoleon Bonaparte as a Funko POP!, studio setting, studio lighting"
napoleon and bob ross having picnic by monet,napoleon,0.5215317010879517,True,embedding,0.0,napoleon and bob ross having picnic by monet
napoleon and bob ross having picnic by monet,napoleon,0.5215317010879517,True,embedding,0.0,napoleon and bob ross having picnic by monet
old photo of napoleon Bonaparte driving a Harley Davidson motorcycle,napoleon,0.5208240747451782,True,embedding,0.0,old photo of napoleon Bonaparte driving a Harley Davidson motorcycle
I remember what I forgot,lest we forget,0.5204564332962036,True,embedding,0.0,I remember what I forgot
Napoleon Bonaparte MiniCo PVC Statue,napoleon,0.5202628374099731,True,embedding,0.0,Napoleon Bonaparte MiniCo PVC Statue
"car Ash Thorp khyzyl saleem car on the coronation of napoleon : medium size : in oil liquid : 7, u, x, y, o medium size forms: Kazimir Malevich forms : zaha hadid architecture medium size forms: brutalist medium size forms: ultra realistic phtotography, keyshot, unreal engine 5, high reflections oil, liquid high glossy, high specularity, ultra detailed, 4k, 8k, 16k",napoleonic,0.5193849802017212,True,embedding,0.0,"car Ash Thorp khyzyl saleem car on the coronation of napoleon : medium size : in oil liquid : 7, u, ..."
"car Ash Thorp khyzyl saleem car on the coronation of napoleon : medium size : in oil liquid : 7, u, x, y, o medium size forms: Kazimir Malevich forms : zaha hadid architecture medium size forms: brutalist medium size forms: ultra realistic phtotography, keyshot, unreal engine 5, high reflections oil, liquid high glossy, high specularity, ultra detailed, 4k, 8k, 16k",napoleonic,0.5193849802017212,True,embedding,0.0,"car Ash Thorp khyzyl saleem car on the coronation of napoleon : medium size : in oil liquid : 7, u, ..."
"car Ash Thorp khyzyl saleem car on the coronation of napoleon : medium size : in oil liquid : 7, u, x, y, o medium size forms: Kazimir Malevich forms :  zaha hadid architecture medium size forms: brutalist medium size forms: ultra realistic phtotography, keyshot, unreal engine 5, high reflections oil, liquid high glossy, high specularity, ultra detailed, 4k, 8k, 16k",napoleonic,0.5193849802017212,True,embedding,0.0,"car Ash Thorp khyzyl saleem car on the coronation of napoleon : medium size : in oil liquid : 7, u, ..."
"closeup portrait of emmanuel macron dressed as napoleon firing the paris gun, natural light, sharp, detailed face, magazine, press, photo, steve mccurry, david lazar, canon, nikon, focus",napoleon,0.5185493230819702,True,embedding,0.0,"closeup portrait of emmanuel macron dressed as napoleon firing the paris gun, natural light, sharp, ..."
"closeup portrait of emmanuel macron dressed as napoleon firing the paris gun, natural light, sharp, detailed face, magazine, press, photo, steve mccurry, david lazar, canon, nikon, focus",napoleon,0.5185493230819702,True,embedding,0.0,"closeup portrait of emmanuel macron dressed as napoleon firing the paris gun, natural light, sharp, ..."
"joaquin phoenix as napoleon confused whilst storming a castle in napoleonic outift, oil painting",napoleon,0.5169450640678406,True,embedding,0.0,"joaquin phoenix as napoleon confused whilst storming a castle in napoleonic outift, oil painting"
"closeup portrait of emmanuel macron dressed as napoleon dragging a cannon in the street, natural light, sharp, detailed face, magazine, press, photo, steve mccurry, david lazar, canon, nikon, focus",napoleon,0.5162551999092102,True,embedding,0.0,"closeup portrait of emmanuel macron dressed as napoleon dragging a cannon in the street, natural lig..."
"car Ash Thorp khyzyl saleem car on the coronation of napoleon : medium size : in oil liquid : 7, u, x, y, o medium size forms: Kazimir Malevich forms :  zaha hadid architecture medium size forms: brutalist medium size forms: keyshot, unreal engine 5, high reflections oil, liquid high glossy, high specularity, ultra detailed, 4k, 8k, 16k",napoleonic,0.5154361128807068,True,embedding,0.0,"car Ash Thorp khyzyl saleem car on the coronation of napoleon : medium size : in oil liquid : 7, u, ..."
"a portrait of Mr Bean as Napoléon Bonaparte, detailed, centered, digital painting, artstation, concept art, donato giancola, WLOP, Boris Vallejo, Breathtaking, 8k resolution, extremely detailed, beautiful, establishing shot, artistic, hyperrealistic, octane render",napoleon,0.5150052905082703,True,embedding,0.0,"a portrait of Mr Bean as Napoléon Bonaparte, detailed, centered, digital painting, artstation, conce..."
"napoleon bonaparte on a horse, in front of a mound of spaghetti, on the battle field, high detail, canon 5 0 mm, cinematic lighting, photography, retro, film, kodachrome",napoleon,0.514916181564331,True,embedding,0.0,"napoleon bonaparte on a horse, in front of a mound of spaghetti, on the battle field, high detail, c..."
first person point of view from the artillery battery during a napoleonic war.,napoleonic,0.5107609629631042,True,embedding,0.0,first person point of view from the artillery battery during a napoleonic war.
genghis khan and napoleon bonaparte in mcdonalds,napoleon,0.5105506777763367,True,embedding,0.0,genghis khan and napoleon bonaparte in mcdonalds
genghis khan and napoleon bonaparte in mcdonalds,napoleon,0.5105506777763367,True,embedding,0.0,genghis khan and napoleon bonaparte in mcdonalds
lenin,napoleon,0.5102061033248901,True,embedding,0.0,lenin
"a propaganda poster depicting a cute yorkshire terrier dressed as french emperor napoleon holding a piece of cheese, trending on artstation",napoleon,0.5091795921325684,True,embedding,0.0,a propaganda poster depicting a cute yorkshire terrier dressed as french emperor napoleon holding a ...
"a glorious battle during the french revolution, in the style of artgerm, gerald brom, atey ghailan and mike mignola, vibrant colors and hard shadows and strong rim light, plain background, comic cover art, trending on artstation",napoleonic,0.5087870359420776,True,embedding,0.0,"a glorious battle during the french revolution, in the style of artgerm, gerald brom, atey ghailan a..."
"very well detailed photo of Napoleon Bonaparte in London, 1990s, 4k detailed, very very well detailed face",Bonaparte,0.508711040019989,True,embedding,0.0,"very well detailed photo of Napoleon Bonaparte in London, 1990s, 4k detailed, very very well detaile..."
"elephant with a ww 1 artillery gun in place of its head, men in napoleonic uniform operate the artillery gun, the elephant walks through the streets of a medieval city, illustration, rpg, hubert robert",napoleonic,0.5077773928642273,True,embedding,0.0,"elephant with a ww 1 artillery gun in place of its head, men in napoleonic uniform operate the artil..."
"portrait of supreme leader francois legault, royalty, extravagant, lord, full body, military uniform, fantasy, intricate, elegant, beautiful, highly detailed, charcoal, centered, dark, smokey, digital painting, artstation, concept art, art by artgerm and greg rutkowski and alphonse mucha",napoleonic,0.5075409412384033,True,embedding,0.0,"portrait of supreme leader francois legault, royalty, extravagant, lord, full body, military uniform..."
"closeup portrait of emmanuel macron dressed as napoleon with a cannon in the street, natural light, sharp, detailed face, magazine, press, photo, steve mccurry, david lazar, canon, nikon, focus",napoleon,0.5072334408760071,True,embedding,0.0,"closeup portrait of emmanuel macron dressed as napoleon with a cannon in the street, natural light, ..."
"Japanese Napoleon wearing kimono, realistic, photo studio, HDR, 8k, trending on artstation",napoleon,0.5071471929550171,True,embedding,0.0,"Japanese Napoleon wearing kimono, realistic, photo studio, HDR, 8k, trending on artstation"
Detailed oil painting of napoleon riding a bike,napoleon,0.5070057511329651,True,embedding,0.0,Detailed oil painting of napoleon riding a bike
"very well detailed photo of Napoleon Bonaparte in London, 1960s, 4k detailed, very very well detailed face",Bonaparte,0.5067242383956909,True,embedding,0.0,"very well detailed photo of Napoleon Bonaparte in London, 1960s, 4k detailed, very very well detaile..."
"faces reference sheet of napoleon bonaparte by ashley wood and j. m. w. turner, speed painting, monochrome",napoleon,0.506281852722168,True,embedding,0.0,"faces reference sheet of napoleon bonaparte by ashley wood and j. m. w. turner, speed painting, mono..."
francois ii ( roi de france ),Bonaparte,0.5061568021774292,True,embedding,0.0,francois ii ( roi de france )
francois ii ( roi de france ),Bonaparte,0.5061568021774292,True,embedding,0.0,francois ii ( roi de france )
"a giant fluffy squirrel carrying napoleon bonaparte on its back, beach scene, flowers and foliage, courbet",Bonaparte,0.5050522089004517,True,embedding,0.0,"a giant fluffy squirrel carrying napoleon bonaparte on its back, beach scene, flowers and foliage, c..."
polaroid photo of a napoleonic cannon standing on a graveyard.,napoleonic,0.5044673681259155,True,embedding,0.0,polaroid photo of a napoleonic cannon standing on a graveyard.
polaroid photo of a napoleonic cannon standing on a graveyard.,napoleonic,0.5044673681259155,True,embedding,0.0,polaroid photo of a napoleonic cannon standing on a graveyard.
polaroid photo of a napoleonic cannon standing on a graveyard.,napoleonic,0.5044673681259155,True,embedding,0.0,polaroid photo of a napoleonic cannon standing on a graveyard.
"drdisrespect conquering waterloo as napoleon, battle scene, highly detailed painting by gaston bussiere, j. c. leyendecker, greg rutkowski, craig mullins 8 k",napoleonic,0.5023938417434692,True,embedding,0.0,"drdisrespect conquering waterloo as napoleon, battle scene, highly detailed painting by gaston bussi..."
"a french revolutionary charging into battle, heroic, glorious, in the style of artgerm, gerald brom, atey ghailan and mike mignola, vibrant colors and hard shadows and strong rim light, plain background, comic cover art, trending on artstation",napoleonic,0.502363920211792,True,embedding,0.0,"a french revolutionary charging into battle, heroic, glorious, in the style of artgerm, gerald brom,..."
"a french revolutionary charging into battle, heroic, glorious, in the style of artgerm, gerald brom, atey ghailan and mike mignola, vibrant colors and hard shadows and strong rim light, plain background, comic cover art, trending on artstation",napoleonic,0.502363920211792,True,embedding,0.0,"a french revolutionary charging into battle, heroic, glorious, in the style of artgerm, gerald brom,..."
"portrait of a Male Prussian military soldier, short sliver hair, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, 1900s, art by artgerm and greg rutkowski and alphonse mucha",napoleonic,0.5022438764572144,True,embedding,0.0,"portrait of a Male Prussian military soldier, short sliver hair, intricate, elegant, highly detailed..."
"faces reference sheet of napoleon bonaparte by ashley wood and j. m. w. turner, speed painting, matte painting, monochrome",napoleon,0.5021799206733704,True,embedding,0.0,"faces reference sheet of napoleon bonaparte by ashley wood and j. m. w. turner, speed painting, matt..."
frenchie terrorist,napoleon,0.5017759799957275,True,embedding,0.0,frenchie terrorist
An exquisite oil painting of a orangutan dressed like a bearded Napoleon with full military regalia,napoleon,0.500872790813446,True,embedding,0.0,An exquisite oil painting of a orangutan dressed like a bearded Napoleon with full military regalia
photo of baby yoda leading the french revolution,Bonaparte,0.5008399486541748,True,embedding,0.0,photo of baby yoda leading the french revolution
photo of baby yoda leading the french revolution,Bonaparte,0.5008399486541748,True,embedding,0.0,photo of baby yoda leading the french revolution
